TicketID,CreatedDateTime,CreatedDate,CreatedHour,PriorityKey,CategoryKey,TeamKey,AgentKey,Channel,Status,IsOpen,FirstResponseDateTime,ResolvedDateTime,ResolvedDate,ResponseDueDateTime,ResolutionDueDateTime,ResponseMinutes,ResolutionHours,ResponseSLAMet,ResolutionSLAMet,SLAStatus,ReassignmentCount,Reopened,CSATScore
INC1000108,2025-09-01 12:40:05,2025-09-01,12,4,7,2,20,Phone,Closed,0,2025-09-01 14:52:27,2025-09-02 08:40:49,2025-09-02,2025-09-01 20:40:05,2025-09-04 12:40:05,132.4,20.01,1,1,Met,0,1,
INC1000109,2025-09-01 12:40:13,2025-09-01,12,4,8,2,16,Chat,Closed,0,2025-09-01 14:06:27,2025-09-01 22:35:35,2025-09-01,2025-09-01 20:40:13,2025-09-04 12:40:13,86.2,9.92,1,1,Met,0,0,4
INC1000110,2025-09-01 12:48:42,2025-09-01,12,4,8,2,18,Portal,Closed,0,2025-09-01 22:54:23,2025-09-03 20:00:47,2025-09-03,2025-09-01 20:48:42,2025-09-04 12:48:42,605.7,55.2,0,1,Met,0,0,4
INC1000111,2025-09-01 12:51:28,2025-09-01,12,4,1,1,12,Chat,Closed,0,2025-09-01 13:50:38,2025-09-02 00:48:48,2025-09-02,2025-09-01 20:51:28,2025-09-04 12:51:28,59.2,11.96,1,1,Met,0,0,
INC1000112,2025-09-01 12:54:50,2025-09-01,12,3,8,2,17,Portal,Closed,0,2025-09-01 13:19:10,2025-09-02 00:15:10,2025-09-02,2025-09-01 14:54:50,2025-09-02 12:54:50,24.3,11.34,1,1,Met,1,0,
INC1000113,2025-09-01 12:56:53,2025-09-01,12,4,9,2,19,Portal,Closed,0,2025-09-01 13:47:56,2025-09-05 01:27:03,2025-09-05,2025-09-01 20:56:53,2025-09-04 12:56:53,51.1,84.5,1,0,Breached,0,0,
INC1000114,2025-09-01 13:00:20,2025-09-01,13,4,6,1,4,Chat,Closed,0,2025-09-01 14:26:02,2025-09-03 17:29:41,2025-09-03,2025-09-01 21:00:20,2025-09-04 13:00:20,85.7,52.49,1,1,Met,0,0,
INC1000115,2025-09-01 13:03:21,2025-09-01,13,4,12,3,28,Phone,Closed,0,2025-09-01 15:35:06,2025-09-05 05:11:53,2025-09-05,2025-09-01 21:03:21,2025-09-04 13:03:21,151.8,88.14,1,0,Breached,2,0,2
INC1000116,2025-09-01 13:05:19,2025-09-01,13,4,1,1,5,Portal,Closed,0,2025-09-01 15:51:52,2025-09-02 11:08:09,2025-09-02,2025-09-01 21:05:19,2025-09-04 13:05:19,166.6,22.05,1,1,Met,1,0,
INC1000117,2025-09-01 13:05:24,2025-09-01,13,4,12,3,24,Portal,Closed,0,2025-09-01 14:22:42,2025-09-02 10:33:49,2025-09-02,2025-09-01 21:05:24,2025-09-04 13:05:24,77.3,21.47,1,1,Met,0,0,5
INC1000118,2025-09-01 13:07:57,2025-09-01,13,3,16,4,31,Portal,Closed,0,2025-09-01 13:27:02,2025-09-02 10:47:06,2025-09-02,2025-09-01 15:07:57,2025-09-02 13:07:57,19.1,21.65,1,1,Met,0,0,
INC1000119,2025-09-01 13:12:08,2025-09-01,13,2,12,3,22,Portal,Closed,0,2025-09-01 13:16:24,2025-09-01 14:58:19,2025-09-01,2025-09-01 13:42:08,2025-09-01 21:12:08,4.3,1.77,1,1,Met,0,0,4
INC1000120,2025-09-01 13:14:40,2025-09-01,13,3,12,3,26,Phone,Closed,0,2025-09-01 13:39:31,2025-09-01 15:39:42,2025-09-01,2025-09-01 15:14:40,2025-09-02 13:14:40,24.9,2.42,1,1,Met,0,0,
INC1000121,2025-09-01 13:16:38,2025-09-01,13,3,7,2,18,Phone,Closed,0,2025-09-01 13:24:34,2025-09-02 01:46:52,2025-09-02,2025-09-01 15:16:38,2025-09-02 13:16:38,7.9,12.5,1,1,Met,1,0,
INC1000122,2025-09-01 13:22:31,2025-09-01,13,4,14,4,30,Portal,Closed,0,2025-09-01 15:29:02,2025-09-02 03:04:09,2025-09-02,2025-09-01 21:22:31,2025-09-04 13:22:31,126.5,13.69,1,1,Met,0,0,
INC1000123,2025-09-01 13:22:41,2025-09-01,13,3,15,4,33,Email,Closed,0,2025-09-01 14:25:33,2025-09-01 23:24:26,2025-09-01,2025-09-01 15:22:41,2025-09-02 13:22:41,62.9,10.03,1,1,Met,0,0,
INC1000124,2025-09-01 13:23:40,2025-09-01,13,4,5,1,8,Email,Closed,0,2025-09-01 21:11:36,2025-09-02 20:41:30,2025-09-02,2025-09-01 21:23:40,2025-09-04 13:23:40,467.9,31.3,1,1,Met,0,0,4
INC1000125,2025-09-01 13:29:55,2025-09-01,13,4,9,2,19,Portal,Closed,0,2025-09-01 17:47:54,2025-09-02 18:01:08,2025-09-02,2025-09-01 21:29:55,2025-09-04 13:29:55,258.0,28.52,1,1,Met,1,0,4
INC1000126,2025-09-01 13:30:29,2025-09-01,13,3,5,1,2,Email,Closed,0,2025-09-01 14:21:35,2025-09-01 17:09:28,2025-09-01,2025-09-01 15:30:29,2025-09-02 13:30:29,51.1,3.65,1,1,Met,0,0,
INC1000127,2025-09-01 13:35:18,2025-09-01,13,3,3,1,10,Portal,Closed,0,2025-09-01 16:03:04,2025-09-02 09:23:02,2025-09-02,2025-09-01 15:35:18,2025-09-02 13:35:18,147.8,19.8,0,1,Met,2,0,4
INC1000128,2025-09-01 13:43:36,2025-09-01,13,3,1,1,11,Chat,Closed,0,2025-09-01 14:01:37,2025-09-01 17:31:01,2025-09-01,2025-09-01 15:43:36,2025-09-02 13:43:36,18.0,3.79,1,1,Met,0,0,5
INC1000129,2025-09-01 13:46:22,2025-09-01,13,3,7,2,18,Phone,Closed,0,2025-09-01 14:11:01,2025-09-02 23:52:16,2025-09-02,2025-09-01 15:46:22,2025-09-02 13:46:22,24.7,34.1,1,0,Breached,0,0,3
INC1000130,2025-09-01 13:47:56,2025-09-01,13,3,5,1,9,Portal,Closed,0,2025-09-01 14:46:15,2025-09-01 16:34:08,2025-09-01,2025-09-01 15:47:56,2025-09-02 13:47:56,58.3,2.77,1,1,Met,0,0,4
INC1000131,2025-09-01 13:49:35,2025-09-01,13,4,3,1,7,Portal,Closed,0,2025-09-01 15:56:30,2025-09-17 06:34:43,2025-09-17,2025-09-01 21:49:35,2025-09-04 13:49:35,126.9,376.75,1,0,Breached,0,0,
INC1000132,2025-09-01 13:50:18,2025-09-01,13,4,11,3,28,Portal,Closed,0,2025-09-01 15:52:59,2025-09-02 03:20:57,2025-09-02,2025-09-01 21:50:18,2025-09-04 13:50:18,122.7,13.51,1,1,Met,0,0,5
INC1000133,2025-09-01 13:58:54,2025-09-01,13,3,8,2,18,Portal,Closed,0,2025-09-01 14:40:18,2025-09-02 01:35:33,2025-09-02,2025-09-01 15:58:54,2025-09-02 13:58:54,41.4,11.61,1,1,Met,1,0,3
INC1000134,2025-09-01 14:00:58,2025-09-01,14,3,9,2,16,Portal,Closed,0,2025-09-01 14:45:49,2025-09-01 22:22:11,2025-09-01,2025-09-01 16:00:58,2025-09-02 14:00:58,44.9,8.35,1,1,Met,0,1,
INC1000135,2025-09-01 14:01:46,2025-09-01,14,2,10,3,24,Email,Closed,0,2025-09-01 14:06:44,2025-09-01 18:37:11,2025-09-01,2025-09-01 14:31:46,2025-09-01 22:01:46,5.0,4.59,1,1,Met,1,0,5
INC1000136,2025-09-01 14:03:51,2025-09-01,14,4,3,1,14,Portal,Closed,0,2025-09-01 16:28:17,2025-09-02 17:21:11,2025-09-02,2025-09-01 22:03:51,2025-09-04 14:03:51,144.4,27.29,1,1,Met,0,0,
INC1000137,2025-09-01 14:07:50,2025-09-01,14,4,7,2,15,Email,Closed,0,2025-09-01 23:18:51,2025-09-04 02:27:14,2025-09-04,2025-09-01 22:07:50,2025-09-04 14:07:50,551.0,60.32,0,1,Met,1,0,
INC1000138,2025-09-01 14:08:31,2025-09-01,14,3,10,3,28,Portal,Closed,0,2025-09-01 15:38:38,2025-09-02 19:23:04,2025-09-02,2025-09-01 16:08:31,2025-09-02 14:08:31,90.1,29.24,1,0,Breached,1,0,2
INC1000139,2025-09-01 14:08:32,2025-09-01,14,3,2,1,3,Portal,Closed,0,2025-09-01 14:47:06,2025-09-01 18:33:02,2025-09-01,2025-09-01 16:08:32,2025-09-02 14:08:32,38.6,4.41,1,1,Met,0,0,
INC1000140,2025-09-01 14:09:48,2025-09-01,14,4,19,6,39,Email,Closed,0,2025-09-02 04:06:23,2025-09-03 01:40:10,2025-09-03,2025-09-01 22:09:48,2025-09-04 14:09:48,836.6,35.51,0,1,Met,1,0,
INC1000141,2025-09-01 14:12:13,2025-09-01,14,3,7,2,16,Portal,Closed,0,2025-09-01 14:34:44,2025-09-03 04:37:20,2025-09-03,2025-09-01 16:12:13,2025-09-02 14:12:13,22.5,38.42,1,0,Breached,0,0,
INC1000142,2025-09-01 14:14:12,2025-09-01,14,4,1,1,10,Email,Closed,0,2025-09-01 21:27:16,2025-09-02 16:37:26,2025-09-02,2025-09-01 22:14:12,2025-09-04 14:14:12,433.1,26.39,1,1,Met,1,0,
INC1000143,2025-09-01 14:18:26,2025-09-01,14,2,19,6,38,Phone,Closed,0,2025-09-01 14:25:45,2025-09-01 16:41:06,2025-09-01,2025-09-01 14:48:26,2025-09-01 22:18:26,7.3,2.38,1,1,Met,1,0,
INC1000144,2025-09-01 14:26:50,2025-09-01,14,3,12,3,21,Phone,Closed,0,2025-09-01 14:56:12,2025-09-01 21:57:07,2025-09-01,2025-09-01 16:26:50,2025-09-02 14:26:50,29.4,7.5,1,1,Met,0,0,
INC1000145,2025-09-01 14:27:35,2025-09-01,14,4,10,3,23,Chat,Closed,0,2025-09-01 17:59:59,2025-09-05 06:56:58,2025-09-05,2025-09-01 22:27:35,2025-09-04 14:27:35,212.4,88.49,1,0,Breached,1,0,3
INC1000146,2025-09-01 14:31:24,2025-09-01,14,3,7,2,20,Portal,Closed,0,2025-09-01 15:19:35,2025-09-02 14:28:09,2025-09-02,2025-09-01 16:31:24,2025-09-02 14:31:24,48.2,23.95,1,1,Met,0,0,4
INC1000147,2025-09-01 14:31:41,2025-09-01,14,2,10,3,23,Phone,Closed,0,2025-09-01 14:40:21,2025-09-01 18:08:08,2025-09-01,2025-09-01 15:01:41,2025-09-01 22:31:41,8.7,3.61,1,1,Met,0,0,
INC1000148,2025-09-01 14:32:37,2025-09-01,14,3,10,3,22,Email,Closed,0,2025-09-01 15:49:05,2025-09-02 05:13:45,2025-09-02,2025-09-01 16:32:37,2025-09-02 14:32:37,76.5,14.69,1,1,Met,1,0,
INC1000149,2025-09-01 14:34:08,2025-09-01,14,3,7,2,17,Portal,Closed,0,2025-09-01 15:02:56,2025-09-02 07:46:47,2025-09-02,2025-09-01 16:34:08,2025-09-02 14:34:08,28.8,17.21,1,1,Met,1,0,
INC1000150,2025-09-01 14:35:24,2025-09-01,14,4,4,1,14,Phone,Closed,0,2025-09-01 16:05:44,2025-09-02 00:32:32,2025-09-02,2025-09-01 22:35:24,2025-09-04 14:35:24,90.3,9.95,1,1,Met,0,0,
INC1000151,2025-09-01 14:43:17,2025-09-01,14,3,1,1,10,Portal,Closed,0,2025-09-01 15:20:24,2025-09-01 16:36:03,2025-09-01,2025-09-01 16:43:17,2025-09-02 14:43:17,37.1,1.88,1,1,Met,0,0,
INC1000152,2025-09-01 14:44:36,2025-09-01,14,3,15,4,33,Portal,Closed,0,2025-09-01 16:40:47,2025-09-01 18:43:01,2025-09-01,2025-09-01 16:44:36,2025-09-02 14:44:36,116.2,3.97,1,1,Met,0,0,
INC1000153,2025-09-01 14:46:04,2025-09-01,14,4,1,1,7,Portal,Closed,0,2025-09-01 16:43:27,2025-09-02 01:38:50,2025-09-02,2025-09-01 22:46:04,2025-09-04 14:46:04,117.4,10.88,1,1,Met,0,0,
INC1000154,2025-09-01 14:50:59,2025-09-01,14,3,9,2,20,Portal,Closed,0,2025-09-01 15:13:17,2025-09-02 17:43:03,2025-09-02,2025-09-01 16:50:59,2025-09-02 14:50:59,22.3,26.87,1,0,Breached,1,0,
INC1000155,2025-09-01 14:55:24,2025-09-01,14,4,5,1,2,Phone,Closed,0,2025-09-01 15:58:38,2025-09-01 18:56:10,2025-09-01,2025-09-01 22:55:24,2025-09-04 14:55:24,63.2,4.01,1,1,Met,0,0,
INC1000156,2025-09-01 14:58:28,2025-09-01,14,4,1,1,3,Portal,Closed,0,2025-09-01 18:29:07,2025-09-02 03:02:06,2025-09-02,2025-09-01 22:58:28,2025-09-04 14:58:28,210.7,12.06,1,1,Met,0,0,
INC1000157,2025-09-01 15:00:14,2025-09-01,15,1,12,3,21,Email,Closed,0,2025-09-01 15:04:08,2025-09-01 16:55:02,2025-09-01,2025-09-01 15:15:14,2025-09-01 19:00:14,3.9,1.91,1,1,Met,0,0,4
INC1000158,2025-09-01 15:07:07,2025-09-01,15,3,3,1,12,Portal,Closed,0,2025-09-01 15:40:58,2025-09-01 20:32:11,2025-09-01,2025-09-01 17:07:07,2025-09-02 15:07:07,33.9,5.42,1,1,Met,0,0,4
INC1000159,2025-09-01 15:11:09,2025-09-01,15,2,11,3,27,Portal,Closed,0,2025-09-01 15:40:11,2025-09-01 16:21:38,2025-09-01,2025-09-01 15:41:09,2025-09-01 23:11:09,29.0,1.17,1,1,Met,0,0,
INC1000160,2025-09-01 15:14:31,2025-09-01,15,2,7,2,16,Chat,Closed,0,2025-09-01 15:19:45,2025-09-01 19:16:17,2025-09-01,2025-09-01 15:44:31,2025-09-01 23:14:31,5.2,4.03,1,1,Met,1,0,5
INC1000161,2025-09-01 15:18:51,2025-09-01,15,4,13,3,25,Email,Closed,0,2025-09-01 19:20:48,2025-09-03 23:08:11,2025-09-03,2025-09-01 23:18:51,2025-09-04 15:18:51,242.0,55.82,1,1,Met,1,0,3
INC1000162,2025-09-01 15:22:25,2025-09-01,15,2,10,3,26,Email,Closed,0,2025-09-01 15:51:53,2025-09-01 22:51:42,2025-09-01,2025-09-01 15:52:25,2025-09-01 23:22:25,29.5,7.49,1,1,Met,2,0,
INC1000163,2025-09-01 15:25:03,2025-09-01,15,4,4,1,11,Phone,Closed,0,2025-09-01 17:30:59,2025-09-03 12:11:49,2025-09-03,2025-09-01 23:25:03,2025-09-04 15:25:03,125.9,44.78,1,1,Met,0,0,
INC1000164,2025-09-01 15:27:00,2025-09-01,15,3,11,3,28,Portal,Closed,0,2025-09-01 16:37:09,2025-09-02 11:27:51,2025-09-02,2025-09-01 17:27:00,2025-09-02 15:27:00,70.2,20.01,1,1,Met,0,0,
INC1000165,2025-09-01 15:27:19,2025-09-01,15,2,11,3,21,Portal,Closed,0,2025-09-01 15:44:25,2025-09-01 20:45:15,2025-09-01,2025-09-01 15:57:19,2025-09-01 23:27:19,17.1,5.3,1,1,Met,1,0,4
INC1000166,2025-09-01 15:28:56,2025-09-01,15,4,7,2,15,Email,Closed,0,2025-09-01 20:47:25,2025-09-02 03:39:35,2025-09-02,2025-09-01 23:28:56,2025-09-04 15:28:56,318.5,12.18,1,1,Met,0,0,5
INC1000167,2025-09-01 15:38:20,2025-09-01,15,4,13,3,21,Phone,Closed,0,2025-09-01 16:50:41,2025-09-05 22:42:24,2025-09-05,2025-09-01 23:38:20,2025-09-04 15:38:20,72.4,103.07,1,0,Breached,1,0,
INC1000168,2025-09-01 15:38:32,2025-09-01,15,2,17,5,36,Email,Closed,0,2025-09-01 15:54:00,2025-09-01 19:35:19,2025-09-01,2025-09-01 16:08:32,2025-09-01 23:38:32,15.5,3.95,1,1,Met,1,0,
INC1000169,2025-09-01 15:47:35,2025-09-01,15,4,4,1,8,Phone,Closed,0,2025-09-01 17:38:20,2025-09-17 09:35:52,2025-09-17,2025-09-01 23:47:35,2025-09-04 15:47:35,110.8,377.8,1,0,Breached,1,0,4
INC1000170,2025-09-01 15:55:28,2025-09-01,15,4,3,1,6,Portal,Closed,0,2025-09-01 19:34:58,2025-09-02 16:46:34,2025-09-02,2025-09-01 23:55:28,2025-09-04 15:55:28,219.5,24.85,1,1,Met,0,0,5
INC1000171,2025-09-01 15:59:07,2025-09-01,15,4,3,1,13,Portal,Closed,0,2025-09-01 20:51:06,2025-09-04 20:21:47,2025-09-04,2025-09-01 23:59:07,2025-09-04 15:59:07,292.0,76.38,1,0,Breached,1,0,
INC1000172,2025-09-01 16:07:35,2025-09-01,16,4,4,1,11,Portal,Closed,0,2025-09-01 23:35:31,2025-09-03 01:38:33,2025-09-03,2025-09-02 00:07:35,2025-09-04 16:07:35,447.9,33.52,1,1,Met,0,0,
INC1000173,2025-09-01 16:10:28,2025-09-01,16,3,7,2,17,Email,Closed,0,2025-09-01 17:00:49,2025-09-02 05:43:14,2025-09-02,2025-09-01 18:10:28,2025-09-02 16:10:28,50.4,13.55,1,1,Met,1,0,5
INC1000174,2025-09-01 16:11:38,2025-09-01,16,3,1,1,14,Portal,Closed,0,2025-09-01 16:52:05,2025-09-01 20:07:56,2025-09-01,2025-09-01 18:11:38,2025-09-02 16:11:38,40.5,3.94,1,1,Met,0,0,
INC1000175,2025-09-01 16:15:23,2025-09-01,16,4,2,1,4,Email,Closed,0,2025-09-01 17:31:07,2025-09-02 06:36:47,2025-09-02,2025-09-02 00:15:23,2025-09-04 16:15:23,75.7,14.36,1,1,Met,0,0,
INC1000176,2025-09-01 16:21:39,2025-09-01,16,4,6,1,7,Portal,Closed,0,2025-09-01 20:50:21,2025-09-02 09:34:14,2025-09-02,2025-09-02 00:21:39,2025-09-04 16:21:39,268.7,17.21,1,1,Met,0,0,4
INC1000177,2025-09-01 16:30:24,2025-09-01,16,3,10,3,22,Phone,Closed,0,2025-09-01 16:40:34,2025-09-02 11:31:34,2025-09-02,2025-09-01 18:30:24,2025-09-02 16:30:24,10.2,19.02,1,1,Met,1,0,
INC1000178,2025-09-01 16:31:36,2025-09-01,16,2,14,4,33,Phone,Closed,0,2025-09-01 16:41:56,2025-09-02 01:35:40,2025-09-02,2025-09-01 17:01:36,2025-09-02 00:31:36,10.3,9.07,1,0,Breached,1,0,
INC1000179,2025-09-01 16:36:51,2025-09-01,16,4,1,1,12,Portal,Closed,0,2025-09-01 22:41:10,2025-09-02 00:03:52,2025-09-02,2025-09-02 00:36:51,2025-09-04 16:36:51,364.3,7.45,1,1,Met,0,0,
INC1000180,2025-09-01 16:37:45,2025-09-01,16,4,1,1,8,Portal,Closed,0,2025-09-01 18:58:08,2025-09-02 09:14:24,2025-09-02,2025-09-02 00:37:45,2025-09-04 16:37:45,140.4,16.61,1,1,Met,0,0,4
INC1000181,2025-09-01 16:41:16,2025-09-01,16,4,6,1,3,Phone,Closed,0,2025-09-01 18:30:09,2025-09-02 16:24:28,2025-09-02,2025-09-02 00:41:16,2025-09-04 16:41:16,108.9,23.72,1,1,Met,0,0,4
INC1000182,2025-09-01 16:41:37,2025-09-01,16,4,1,1,10,Email,Closed,0,2025-09-01 19:23:33,2025-09-01 21:52:55,2025-09-01,2025-09-02 00:41:37,2025-09-04 16:41:37,161.9,5.19,1,1,Met,0,0,4
INC1000183,2025-09-01 16:44:50,2025-09-01,16,4,2,1,12,Email,Closed,0,2025-09-01 18:19:40,2025-09-01 20:57:11,2025-09-01,2025-09-02 00:44:50,2025-09-04 16:44:50,94.8,4.21,1,1,Met,0,0,4
INC1000184,2025-09-01 16:47:51,2025-09-01,16,4,1,1,14,Chat,Closed,0,2025-09-01 20:14:20,2025-09-01 22:18:45,2025-09-01,2025-09-02 00:47:51,2025-09-04 16:47:51,206.5,5.52,1,1,Met,0,0,
INC1000185,2025-09-01 16:51:20,2025-09-01,16,4,6,1,9,Email,Closed,0,2025-09-01 19:43:01,2025-09-03 12:17:03,2025-09-03,2025-09-02 00:51:20,2025-09-04 16:51:20,171.7,43.43,1,1,Met,1,0,
INC1000186,2025-09-01 16:54:57,2025-09-01,16,2,9,2,15,Chat,Closed,0,2025-09-01 17:07:39,2025-09-01 21:53:20,2025-09-01,2025-09-01 17:24:57,2025-09-02 00:54:57,12.7,4.97,1,1,Met,1,0,4
INC1000187,2025-09-01 16:57:50,2025-09-01,16,3,7,2,17,Portal,Closed,0,2025-09-01 18:26:57,2025-09-02 09:20:06,2025-09-02,2025-09-01 18:57:50,2025-09-02 16:57:50,89.1,16.37,1,1,Met,1,1,
INC1000188,2025-09-01 16:59:47,2025-09-01,16,4,9,2,17,Portal,Closed,0,2025-09-01 19:43:32,2025-09-02 02:55:08,2025-09-02,2025-09-02 00:59:47,2025-09-04 16:59:47,163.8,9.92,1,1,Met,0,0,5
INC1000189,2025-09-01 17:00:42,2025-09-01,17,2,14,4,32,Phone,Closed,0,2025-09-01 17:07:52,2025-09-01 21:01:01,2025-09-01,2025-09-01 17:30:42,2025-09-02 01:00:42,7.2,4.01,1,1,Met,0,0,
INC1000190,2025-09-01 17:02:33,2025-09-01,17,3,10,3,24,Portal,Closed,0,2025-09-01 17:50:18,2025-09-02 03:09:35,2025-09-02,2025-09-01 19:02:33,2025-09-02 17:02:33,47.8,10.12,1,1,Met,1,0,
INC1000191,2025-09-01 17:08:08,2025-09-01,17,4,3,1,12,Phone,Closed,0,2025-09-01 18:01:08,2025-09-03 00:16:07,2025-09-03,2025-09-02 01:08:08,2025-09-04 17:08:08,53.0,31.13,1,1,Met,1,0,
INC1000192,2025-09-01 17:11:30,2025-09-01,17,4,4,1,3,Email,Closed,0,2025-09-01 20:26:59,2025-09-02 23:44:03,2025-09-02,2025-09-02 01:11:30,2025-09-04 17:11:30,195.5,30.54,1,1,Met,0,0,
INC1000193,2025-09-01 17:20:34,2025-09-01,17,4,8,2,19,Portal,Closed,0,2025-09-01 18:29:55,2025-09-04 22:14:45,2025-09-04,2025-09-02 01:20:34,2025-09-04 17:20:34,69.4,76.9,1,0,Breached,1,0,
INC1000194,2025-09-01 17:33:31,2025-09-01,17,3,9,2,17,Portal,Closed,0,2025-09-01 18:02:45,2025-09-01 20:56:38,2025-09-01,2025-09-01 19:33:31,2025-09-02 17:33:31,29.2,3.39,1,1,Met,0,0,5
INC1000195,2025-09-01 17:34:55,2025-09-01,17,3,12,3,21,Portal,Closed,0,2025-09-01 18:17:47,2025-09-02 10:02:56,2025-09-02,2025-09-01 19:34:55,2025-09-02 17:34:55,42.9,16.47,1,1,Met,1,1,
INC1000196,2025-09-01 17:44:35,2025-09-01,17,3,8,2,15,Email,Closed,0,2025-09-01 19:31:34,2025-09-02 10:02:39,2025-09-02,2025-09-01 19:44:35,2025-09-02 17:44:35,107.0,16.3,1,1,Met,1,0,
INC1000197,2025-09-01 17:48:50,2025-09-01,17,3,8,2,17,Email,Closed,0,2025-09-01 19:08:33,2025-09-03 08:21:09,2025-09-03,2025-09-01 19:48:50,2025-09-02 17:48:50,79.7,38.54,1,0,Breached,1,0,3
INC1000198,2025-09-01 17:49:14,2025-09-01,17,3,1,1,4,Email,Closed,0,2025-09-01 19:16:14,2025-09-01 20:21:54,2025-09-01,2025-09-01 19:49:14,2025-09-02 17:49:14,87.0,2.54,1,1,Met,0,0,
INC1000199,2025-09-01 17:49:39,2025-09-01,17,3,5,1,13,Phone,Closed,0,2025-09-01 18:37:10,2025-09-02 07:23:31,2025-09-02,2025-09-01 19:49:39,2025-09-02 17:49:39,47.5,13.56,1,1,Met,0,0,4
INC1000200,2025-09-01 17:51:05,2025-09-01,17,4,1,1,4,Portal,Closed,0,2025-09-01 20:50:35,2025-09-02 06:22:35,2025-09-02,2025-09-02 01:51:05,2025-09-04 17:51:05,179.5,12.53,1,1,Met,0,0,5
INC1000201,2025-09-01 17:52:03,2025-09-01,17,3,6,1,7,Portal,Closed,0,2025-09-01 18:59:23,2025-09-02 04:00:24,2025-09-02,2025-09-01 19:52:03,2025-09-02 17:52:03,67.3,10.14,1,1,Met,0,0,
INC1000202,2025-09-01 17:53:38,2025-09-01,17,4,4,1,6,Phone,Closed,0,2025-09-01 20:01:38,2025-09-03 23:09:23,2025-09-03,2025-09-02 01:53:38,2025-09-04 17:53:38,128.0,53.26,1,1,Met,1,0,5
INC1000203,2025-09-01 17:56:25,2025-09-01,17,3,11,3,26,Phone,Closed,0,2025-09-01 18:17:26,2025-09-02 08:06:34,2025-09-02,2025-09-01 19:56:25,2025-09-02 17:56:25,21.0,14.17,1,1,Met,0,0,
INC1000204,2025-09-01 17:58:54,2025-09-01,17,4,1,1,13,Email,Closed,0,2025-09-01 21:41:35,2025-09-02 02:45:30,2025-09-02,2025-09-02 01:58:54,2025-09-04 17:58:54,222.7,8.78,1,1,Met,0,0,5
INC1000205,2025-09-01 18:00:25,2025-09-01,18,3,10,3,21,Phone,Closed,0,2025-09-01 18:15:30,2025-09-03 05:45:29,2025-09-03,2025-09-01 20:00:25,2025-09-02 18:00:25,15.1,35.75,1,0,Breached,0,0,
INC1000206,2025-09-01 18:08:44,2025-09-01,18,1,16,4,33,Portal,Closed,0,2025-09-01 18:11:22,2025-09-01 22:37:57,2025-09-01,2025-09-01 18:23:44,2025-09-01 22:08:44,2.6,4.49,1,0,Breached,2,0,
INC1000207,2025-09-01 18:10:54,2025-09-01,18,4,5,1,8,Portal,Closed,0,2025-09-01 20:26:42,2025-09-02 08:01:40,2025-09-02,2025-09-02 02:10:54,2025-09-04 18:10:54,135.8,13.85,1,1,Met,0,0,
INC1000208,2025-09-01 18:27:45,2025-09-01,18,4,3,1,13,Portal,Closed,0,2025-09-01 21:47:59,2025-09-03 22:54:01,2025-09-03,2025-09-02 02:27:45,2025-09-04 18:27:45,200.2,52.44,1,1,Met,0,0,
INC1000209,2025-09-01 18:28:30,2025-09-01,18,3,12,3,29,Email,Closed,0,2025-09-01 19:44:00,2025-09-01 21:16:13,2025-09-01,2025-09-01 20:28:30,2025-09-02 18:28:30,75.5,2.8,1,1,Met,0,0,3
INC1000210,2025-09-01 18:28:49,2025-09-01,18,3,15,4,30,Portal,Closed,0,2025-09-01 20:29:50,2025-09-02 02:14:59,2025-09-02,2025-09-01 20:28:49,2025-09-02 18:28:49,121.0,7.77,0,1,Met,0,1,
INC1000211,2025-09-01 18:41:10,2025-09-01,18,4,15,4,31,Chat,Closed,0,2025-09-01 19:44:11,2025-09-03 08:24:43,2025-09-03,2025-09-02 02:41:10,2025-09-04 18:41:10,63.0,37.73,1,1,Met,0,0,
INC1000212,2025-09-01 18:42:40,2025-09-01,18,2,12,3,21,Phone,Closed,0,2025-09-01 18:54:15,2025-09-01 20:42:40,2025-09-01,2025-09-01 19:12:40,2025-09-02 02:42:40,11.6,2.0,1,1,Met,0,0,
INC1000213,2025-09-01 18:44:21,2025-09-01,18,4,5,1,12,Phone,Closed,0,2025-09-01 20:22:44,2025-09-02 01:08:17,2025-09-02,2025-09-02 02:44:21,2025-09-04 18:44:21,98.4,6.4,1,1,Met,0,0,
INC1000214,2025-09-01 18:46:55,2025-09-01,18,4,3,1,13,Phone,Closed,0,2025-09-01 20:35:12,2025-09-06 07:20:11,2025-09-06,2025-09-02 02:46:55,2025-09-04 18:46:55,108.3,108.55,1,0,Breached,1,0,
INC1000215,2025-09-01 18:52:34,2025-09-01,18,3,8,2,18,Email,Closed,0,2025-09-01 20:20:08,2025-09-02 17:12:59,2025-09-02,2025-09-01 20:52:34,2025-09-02 18:52:34,87.6,22.34,1,1,Met,2,0,
INC1000216,2025-09-01 19:10:46,2025-09-01,19,3,10,3,29,Portal,Closed,0,2025-09-01 22:03:05,2025-09-06 05:02:21,2025-09-06,2025-09-01 21:10:46,2025-09-02 19:10:46,172.3,105.86,0,0,Breached,1,0,
INC1000217,2025-09-01 19:14:58,2025-09-01,19,4,1,1,3,Email,Closed,0,2025-09-01 20:32:47,2025-09-03 00:45:41,2025-09-03,2025-09-02 03:14:58,2025-09-04 19:14:58,77.8,29.51,1,1,Met,1,0,5
